VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE
aomlhMR9PLQ	aomlhMR9PLQ-8-rgb_front	aomlhMR9PLQ_5	aomlhMR9PLQ_5-8-rgb_front	23.06	24.33	I made contact with the ball here.
aomlhMR9PLQ	aomlhMR9PLQ-8-rgb_front	aomlhMR9PLQ_6	aomlhMR9PLQ_6-8-rgb_front	24.42	31.98	Now, all I want to do is continue to push, basically push forward as far as I can until I have to come back across my back.
aomlhMR9PLQ	aomlhMR9PLQ-8-rgb_front	aomlhMR9PLQ_7	aomlhMR9PLQ_7-8-rgb_front	33.33	37.03	If you start to do things like make contact and then just kind of let it fly like that.
aomlhMR9PLQ	aomlhMR9PLQ-8-rgb_front	aomlhMR9PLQ_8	aomlhMR9PLQ_8-8-rgb_front	38.0	44.68	What you're going to do is your going to ground out, weak little grounders, third base man, short stop, something like that.
aomlhMR9PLQ	aomlhMR9PLQ-8-rgb_front	aomlhMR9PLQ_9	aomlhMR9PLQ_9-8-rgb_front	45.11	53.42	If you go here, after contact, you just kind of let it fall, either you're going to foul it off, hit a weak grounder to the first base man, something like that.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_0	aopX3CjX5-Q_0-1-rgb_front	0.94	5.56	Okay this sculpture is heart and soul, it's completed.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_1	aopX3CjX5-Q_1-1-rgb_front	5.99	14.18	And we're going to take it over to the foundry, and they have to make a mold of it.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_10	aopX3CjX5-Q_10-1-rgb_front	105.81	109.29	So you have to create what they call a mother mold.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_11	aopX3CjX5-Q_11-1-rgb_front	109.44	124.47	Take plaster and they start painting the plaster on top of this mold, and they start adding burlap to it, because you want to make the plaster a very strong and durable.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_12	aopX3CjX5-Q_12-1-rgb_front	124.85	128.02	You could drop it on the floor and it won't break.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_13	aopX3CjX5-Q_13-1-rgb_front	131.1	134.66	Now this piece is the heart and soul piece.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_14	aopX3CjX5-Q_14-1-rgb_front	135.8	141.45	It has the mother mold on it already.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_15	aopX3CjX5-Q_15-1-rgb_front	142.49	149.71	So what we would so is we would take this and lift it off, and the original clay is still in here.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_16	aopX3CjX5-Q_16-1-rgb_front	151.05	163.8	And these little bubbles here are so the mother mold will match up with this mold.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_17	aopX3CjX5-Q_17-1-rgb_front	169.7	181.12	And also there's little bubbles under here, because you want this mold to match up with the other mold and then when they're together again, I'll explain that in a minute.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_18	aopX3CjX5-Q_18-1-rgb_front	182.37	195.3	They've painted this on and now we have a mold of the sculpture and it shows up everything.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_19	aopX3CjX5-Q_19-1-rgb_front	200.61	205.42	In this particular sculpture we only had to make up one mold, on some of my other ones we had to make up to three molds or four molds of one sculpture.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_2	aopX3CjX5-Q_2-1-rgb_front	14.82	21.79	So we'll show you the process of how they make the mold, and we'll go from there.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_20	aopX3CjX5-Q_20-1-rgb_front	206.95	218.26	So what we do is we just take the clay out, take the mother mold off this.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_21	aopX3CjX5-Q_21-1-rgb_front	218.42	222.69	We no longer need the clay any more, the clay is finished.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_3	aopX3CjX5-Q_3-1-rgb_front	22.83	34.97	So now when we make the mold, there's forty-four in this edition.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_4	aopX3CjX5-Q_4-1-rgb_front	36.82	47.1	So they're going to be pouring wax into the mold, forty-four different times.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_5	aopX3CjX5-Q_5-1-rgb_front	48.13	60.62	Alright, so what they do is they take the sculpture piece and they lay it flat, and they're going to start painting on rubber, latex rubber.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_6	aopX3CjX5-Q_6-1-rgb_front	60.92	71.1	And it takes at least a week to do this, because well this is a rubber mold from another sculpture that I did.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_7	aopX3CjX5-Q_7-1-rgb_front	74.25	84.93	And you can see how thick it is, and you have to wait for the layers to dry before you make it.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_8	aopX3CjX5-Q_8-1-rgb_front	88.15	97.82	But, once let's say this piece is lying on the sculpture piece and you just keep painting it on, and painting it on, and painting it on until it becomes thick enough.
aopX3CjX5-Q	aopX3CjX5-Q-1-rgb_front	aopX3CjX5-Q_9	aopX3CjX5-Q_9-1-rgb_front	101.01	105.21	But if you notice you can't really use this mold because it's too flimsy.
apCuUn08Bqc	apCuUn08Bqc-2-rgb_front	apCuUn08Bqc_1	apCuUn08Bqc_1-2-rgb_front	8.78	19.1	I like before applying the top coat to the French I like to put a hint of pink on the nail.
apCuUn08Bqc	apCuUn08Bqc-2-rgb_front	apCuUn08Bqc_2	apCuUn08Bqc_2-2-rgb_front	20.2	29.37	When you put on nail bed right here right before the white tip it brings down the nail bed and makes it look more natural.
apCuUn08Bqc	apCuUn08Bqc-2-rgb_front	apCuUn08Bqc_3	apCuUn08Bqc_3-2-rgb_front	29.63	34.57	Then you apply the top coat.
apCuUn08Bqc	apCuUn08Bqc-2-rgb_front	apCuUn08Bqc_4	apCuUn08Bqc_4-2-rgb_front	34.85	45.0	Top coat is just a clear coat that protects the nail and the polish so client would have the nail longer and not warned out, it also shines up the nail.
apCuUn08Bqc	apCuUn08Bqc-2-rgb_front	apCuUn08Bqc_5	apCuUn08Bqc_5-2-rgb_front	45.26	55.11	When you apply top coat make sure you don't put to much of top coat on your brush then it clumps.
apCuUn08Bqc	apCuUn08Bqc-2-rgb_front	apCuUn08Bqc_6	apCuUn08Bqc_6-2-rgb_front	55.36	62.36	Just enough then if you do to much top coat and it clumps it may cause bubbles.
apCuUn08Bqc	apCuUn08Bqc-2-rgb_front	apCuUn08Bqc_7	apCuUn08Bqc_7-2-rgb_front	62.63	69.8	So right here is just enough top coat and it would look shiny for a while for you client and they would be happy.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_1	apME2W12Uwo_1-8-rgb_front	7.57	12.7	Before we paint on the glass, we're going to clean the glass, so we have to get to the glass.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_10	apME2W12Uwo_10-8-rgb_front	82.83	85.84	So I'm just going to hit one spray on this side.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_11	apME2W12Uwo_11-8-rgb_front	86.19	87.68	Just get all the streaks out.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_12	apME2W12Uwo_12-8-rgb_front	87.87	88.6	All right.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_13	apME2W12Uwo_13-8-rgb_front	88.82	106.93	And then once the glass is clean, I'm just going to try and keep my grubby fingertips off of it.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_14	apME2W12Uwo_14-8-rgb_front	107.2	117.8	Set that there, bring the frame back into the frame--no pun intended--and then I'm just going to set this back in there, like that.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_15	apME2W12Uwo_15-8-rgb_front	118.09	121.07	Ta-da, and that's cleaning the glass for painting.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_2	apME2W12Uwo_2-8-rgb_front	13.07	19.46	So we're just going to take the back of this frame out and remove the paper and the various things that come with it.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_3	apME2W12Uwo_3-8-rgb_front	23.66	34.07	And be careful when you work with glass, especially these glasses in the frames, because unlike this glass door over here, this glass that comes with this is really thin.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_4	apME2W12Uwo_4-8-rgb_front	35.36	42.01	So what I'm going to do is just very gingerly, carefully remove the glass and just set it on the cardboard.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_5	apME2W12Uwo_5-8-rgb_front	45.78	56.47	And then I'm going to set the frame to the side just for a second while I clean it, and just take your--any glass cleaner will do fine.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_6	apME2W12Uwo_6-8-rgb_front	56.57	63.1	You don't need a ton, just like one little spray, and then just clean the glass so we have a nice surface to work on.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_7	apME2W12Uwo_7-8-rgb_front	64.43	67.33	Your paper towels will probably try to run away, but that's all right.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_8	apME2W12Uwo_8-8-rgb_front	67.85	76.26	Okay, and then once you get that side, you can flip to the other side.
apME2W12Uwo	apME2W12Uwo-8-rgb_front	apME2W12Uwo_9	apME2W12Uwo_9-8-rgb_front	77.24	82.47	The frames in the stores tend to collect a lot of dust and fingerprints and so forth.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_0	asnjOLvpsoQ_0-8-rgb_front	0.64	6.18	To become a psychologist, you first need to major in usually psychology in your under graduate career.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_1	asnjOLvpsoQ_1-8-rgb_front	6.73	11.77	The under graduate is a four year course study that you'd do in a college or university.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_10	asnjOLvpsoQ_10-8-rgb_front	40.34	43.26	There's research psychology, there's chronicle psychology.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_11	asnjOLvpsoQ_11-8-rgb_front	43.55	46.92	And depending on what it is, you wish to do.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_12	asnjOLvpsoQ_12-8-rgb_front	47.14	49.5	Will determine your course of study.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_13	asnjOLvpsoQ_13-8-rgb_front	50.17	52.17	But let's focus on chronicle psychologist.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_14	asnjOLvpsoQ_14-8-rgb_front	52.38	53.63	As that's what, you're most familiar with.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_15	asnjOLvpsoQ_15-8-rgb_front	53.8	57.75	A chronicle psychologist is a person who engages in therapy with patients.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_16	asnjOLvpsoQ_16-8-rgb_front	57.95	60.46	To help them with emotional problems.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_17	asnjOLvpsoQ_17-8-rgb_front	60.77	65.7	It should be noted that a psychologist is different than a psychiatrist.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_18	asnjOLvpsoQ_18-8-rgb_front	66.0	70.65	Psychiatrist is a medical specialty and requires a medical degree.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_19	asnjOLvpsoQ_19-8-rgb_front	71.11	73.4	Psychiatrist are allowed to prescribe medicines.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_2	asnjOLvpsoQ_2-8-rgb_front	12.35	14.81	After completing your Bachelor's degree in psychology.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_20	asnjOLvpsoQ_20-8-rgb_front	73.54	75.48	And typically do not focus on therapy.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_21	asnjOLvpsoQ_21-8-rgb_front	76.3	79.25	Psychologists are not allowed to prescribe medicines.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_22	asnjOLvpsoQ_22-8-rgb_front	79.4	83.93	And really focus primarily on therapy, with the patients.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_23	asnjOLvpsoQ_23-8-rgb_front	84.8	88.75	Once you've completed your graduate training on psychology.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_24	asnjOLvpsoQ_24-8-rgb_front	89.0	91.04	Typically, there are some period of internship.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_25	asnjOLvpsoQ_25-8-rgb_front	91.24	94.19	In which you'll work with practicing psychologists.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_26	asnjOLvpsoQ_26-8-rgb_front	94.35	97.85	Under their supervision, you learn your clinical skills.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_27	asnjOLvpsoQ_27-8-rgb_front	98.03	99.84	And will be ready to take the state license exam.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_28	asnjOLvpsoQ_28-8-rgb_front	100.18	103.32	Once you've taken the state license exam and passed successfully.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_29	asnjOLvpsoQ_29-8-rgb_front	103.46	106.29	You'll be ready to practice independently, as a psychologist.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_3	asnjOLvpsoQ_3-8-rgb_front	15.14	18.79	Before you can become a practicing psychologist.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_4	asnjOLvpsoQ_4-8-rgb_front	19.06	20.9	You need to go to graduate school.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_5	asnjOLvpsoQ_5-8-rgb_front	22.03	25.41	To do this you first must take the graduate entrance exam or the GRE.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_6	asnjOLvpsoQ_6-8-rgb_front	25.7	27.28	And apply to psychology programs.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_7	asnjOLvpsoQ_7-8-rgb_front	29.09	35.28	Psychology is a, the doctorate program in psychology is a four year course of study.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_8	asnjOLvpsoQ_8-8-rgb_front	35.6	37.22	And upon completion, you would obtain the degree of PhD.
asnjOLvpsoQ	asnjOLvpsoQ-8-rgb_front	asnjOLvpsoQ_9	asnjOLvpsoQ_9-8-rgb_front	38.0	40.16	There are different areas of psychology.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_1	atQrRCf_Xxw_1-8-rgb_front	9.42	10.52	We're picking peaches now.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_10	atQrRCf_Xxw_10-8-rgb_front	53.45	67.25	So first and foremost; smell nice and fruity, feel nice and tender and you want to make sure there's no discoloration of any kind.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_11	atQrRCf_Xxw_11-8-rgb_front	67.6	75.13	You guys will have good peaches every time single times if you follow these simple, simple steps guys and make sure not to store in the refrigerator again, okay.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_12	atQrRCf_Xxw_12-8-rgb_front	79.09	88.51	Another thing I want to tell you actually is if you live somewhere that grows produce, you want to definitely buy from a local grower rather than buying from a big chain store.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_13	atQrRCf_Xxw_13-8-rgb_front	89.15	102.48	A lot of times these big chain stores just want to get their produce in and out and sell them as quick as possible so they're going to buy the produced unripe and they're going to hope they ripe on the way to the store and that's what they do.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_14	atQrRCf_Xxw_14-8-rgb_front	103.48	110.16	So these local farmers usually don't put their produce until it's nice and ripe, so look out for that guys.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_15	atQrRCf_Xxw_15-8-rgb_front	110.25	111.39	Thank you and have a good day.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_2	atQrRCf_Xxw_2-8-rgb_front	10.76	15.76	A peach should smell very good first and foremost, it should have a nice fruity smell to it.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_3	atQrRCf_Xxw_3-8-rgb_front	15.99	20.65	If it doesn't have a fruity smell it's not ripe, so make sure you pick it up and smell it.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_4	atQrRCf_Xxw_4-8-rgb_front	20.95	23.03	You want to get your peach and pick it and you want to feel your peach.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_5	atQrRCf_Xxw_5-8-rgb_front	23.22	32.51	You want to feel your peach and make sure that it has a nice slight pressure like this one does, you don't want to push it too hard though you don't want to bruise your peach guys, be very gentle with the peach.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_6	atQrRCf_Xxw_6-8-rgb_front	33.71	41.62	You want to make sure there's no discoloration of the peach, you don't want to see any really, really dark moldy looking spots, you want it to be nice and clean like this one.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_7	atQrRCf_Xxw_7-8-rgb_front	41.8	47.6	Feel it again, make sure it's nice all the way around and you should have good peaches all the time.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_8	atQrRCf_Xxw_8-8-rgb_front	47.72	51.38	You want to store your peach outside of the refrigerator, not in the refrigerator.
atQrRCf_Xxw	atQrRCf_Xxw-8-rgb_front	atQrRCf_Xxw_9	atQrRCf_Xxw_9-8-rgb_front	51.92	53.24	A lot of people make that mistake.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_0	aty4pljzC1I_0-4-rgb_front	0.01	8.58	Hi, this is Sean Hobson, and what we're talking about right now is when is the proper time to use particular passes.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_1	aty4pljzC1I_1-4-rgb_front	6.1	8.47	And what we want to talk about right now is the bounce pass.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_10	aty4pljzC1I_10-4-rgb_front	41.88	53.66	But, if he's coming on the fast break and he throws a good bounce pass to this guy on the fast break, it's really hard to get down while a defender is running back, to get down and defend that bounce pass.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_11	aty4pljzC1I_11-4-rgb_front	53.88	56.13	He can catch it low, and go up and score it.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_12	aty4pljzC1I_12-4-rgb_front	56.39	66.27	So usually on a fast break, it's much better to use a bounce pass than it is a chest pass, because it's so much harder to defend.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_13	aty4pljzC1I_13-4-rgb_front	66.5	67.85	The last one we want to talk about is--let's go ahead and have you post, kick it out.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_14	aty4pljzC1I_14-4-rgb_front	65.78	68.28	You come play defense.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_15	aty4pljzC1I_15-4-rgb_front	68.08	79.79	And whether this guy plays him on the bottom side or the top side, most of the time it's easier to fake and to throw a good low bounce pass instead of a chest pass, because already he's got his hand in there.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_16	aty4pljzC1I_16-4-rgb_front	80.25	81.41	He wants to play this guy in the middle, not on the bottom.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_17	aty4pljzC1I_17-4-rgb_front	81.62	91.2	So if Kyle can throw him a low bounce pass to the top, it's much easier for him to work that way off a bounce pass than it is off of a chest pass.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_18	aty4pljzC1I_18-4-rgb_front	92.03	96.29	And the same thing if he was fronting him high, we'd have the bounce pass come and wrap around low.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_19	aty4pljzC1I_19-4-rgb_front	96.43	104.08	So, the bounce pass is a really good pass to feed the post, and to run the fast break.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_2	aty4pljzC1I_2-4-rgb_front	9.86	13.76	Bounce passes are very effective.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_3	aty4pljzC1I_3-4-rgb_front	14.1	16.87	About the only time you don't want to use a bounce pass is when you're throwing from the top of the key to the perimeter.
aty4pljzC1I	aty4pljzC1I-4-rgb_front	aty4pljzC1I_4	aty4pljzC1I_4-4-rgb_front	17.06	18.35	Those are long passes.
